date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7
2023-01-03,18,0.08959640562534332,0.5860185623168945,1.955831060016786e-29,2.4786847688642316e-31,0.004945003893226385,0.05224156007170677,1.9069374454268017e-34,0.24027112126350403
2023-01-04,22,0.217894047498703,0.10267752408981323,-7.795043463466587e-31,-9.021110591468278e-21,0.17979660630226135,0.4783693253993988,-5.0265594925681457e-29,0.09322109818458557
2023-01-05,18,0.08959640562534332,0.5860185623168945,1.955831060016786e-29,2.4786847688642316e-31,0.004945003893226385,0.05224156007170677,1.9069374454268017e-34,0.24027110636234283
2023-01-06,14,0.02659127116203308,0.05844097211956978,2.982986224013892e-29,3.4410131911222476e-35,0.2847038209438324,0.37202581763267517,2.652069666888372e-27,0.6293689608573914
2023-01-09,9,0.5173327922821045,0.3957459628582001,1.0838090738596719e-39,5.310608690233512e-39,0.2846758961677551,0.4804288446903229,1.1650577601196891e-39,0.049670688807964325
2023-01-10,14,0.02659127302467823,0.05844096839427948,2.982986224013892e-29,3.4410131911222476e-35,0.2847038209438324,0.37202581763267517,2.652069666888372e-27,0.6293689608573914
2023-01-11,16,0.020823540166020393,0.18855100870132446,-6.087603109218102e-28,-3.3922434343128805e-33,0.03650834411382675,0.09418612718582153,4.3165782424706224e-24,0.568557620048523
2023-01-12,8,0.20519357919692993,0.08445651829242706,4.90454462513686e-44,1.5414283107572988e-44,0.43322569131851196,0.5124064087867737,-8.533907647738136e-43,0.40157783031463623
2023-01-13,14,0.02659127488732338,0.05844097211956978,2.982986224013892e-29,3.4410131911222476e-35,0.2847038209438324,0.37202581763267517,2.652069666888372e-27,0.6293689608573914
2023-01-17,26,0.05840649455785751,0.31992989778518677,1.0260056704630088e-21,-1.4714682797169565e-21,0.007389369886368513,0.09162215888500214,2.5858384884682227e-21,0.07636670768260956
2023-01-18,31,0.43604040145874023,0.6372223496437073,1.981898316102556e-32,1.03121980905208e-28,0.023498397320508957,0.14517995715141296,-6.017407303610726e-32,0.04474444314837456
2023-01-19,16,0.020823540166020393,0.18855100870132446,-6.087603109218102e-28,-3.3922434343128805e-33,0.03650834411382675,0.09418612718582153,4.3165782424706224e-24,0.568557620048523
2023-01-20,14,0.02659127302467823,0.05844097211956978,2.982986224013892e-29,3.4410131911222476e-35,0.2847038209438324,0.37202581763267517,2.652069666888372e-27,0.6293689608573914
