date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7
2023-01-03,20,-7.37952558259781e-29,6.321406544884667e-06,0.006153346970677376,3.2229864679470793e-44,0.5487005710601807,0.02841148152947426,0.04736226424574852,0.49984484910964966
2023-01-04,12,-7.758805403712543e-11,0.2140294313430786,0.31611600518226624,6.738794281519221e-17,0.06183493882417679,0.3007473647594452,0.0630139708518982,0.043643634766340256
2023-01-05,20,-7.37952558259781e-29,6.321406544884667e-06,0.006153346970677376,3.2229864679470793e-44,0.5487005710601807,0.02841148152947426,0.04736226797103882,0.49984484910964966
2023-01-06,21,2.1227878072486643e-39,0.38337722420692444,0.4406551420688629,1.298022767504078e-41,0.05664603412151337,0.386019229888916,0.6762939095497131,0.05409442260861397
2023-01-09,25,4.450523922695619e-42,0.32451462745666504,0.3970622420310974,-2.8516423749010027e-42,0.470801442861557,0.4286796450614929,0.04519886150956154,0.007215882185846567
2023-01-10,10,1.3755268412295553e-35,0.03100384771823883,0.06722480058670044,-4.2284712892111434e-35,0.05870267376303673,0.03444674238562584,0.6397488713264465,0.4716666340827942
2023-01-11,10,1.3755268412295553e-35,0.03100384771823883,0.06722480058670044,-4.2284712892111434e-35,0.05870267376303673,0.03444674238562584,0.6397488713264465,0.4716666340827942
2023-01-12,21,2.1227878072486643e-39,0.38337722420692444,0.4406551420688629,1.298022767504078e-41,0.05664603412151337,0.386019229888916,0.6762939095497131,0.05409442260861397
2023-01-13,10,1.3755268412295553e-35,0.03100384771823883,0.06722480058670044,-4.2284712892111434e-35,0.05870267376303673,0.03444673866033554,0.6397488713264465,0.4716666340827942
2023-01-17,20,-7.37952558259781e-29,6.321406544884667e-06,0.006153346970677376,3.2229864679470793e-44,0.5487005710601807,0.02841148152947426,0.04736226424574852,0.49984484910964966
2023-01-18,29,-5.44701160031207e-33,0.09509649872779846,0.12728413939476013,4.1535549220168274e-33,0.6376335024833679,0.2053288370370865,0.07747646421194077,0.10545533895492554
2023-01-19,10,1.3755268412295553e-35,0.03100384771823883,0.06722480058670044,-4.2284712892111434e-35,0.058702677488327026,0.03444674238562584,0.6397488713264465,0.4716666340827942
2023-01-20,10,1.3755268412295553e-35,0.03100384771823883,0.06722480058670044,-4.2284712892111434e-35,0.05870267376303673,0.03444674238562584,0.6397488713264465,0.4716666340827942
